
-30.6105 -29.8329 -29 -28.3196 -28.2843 -26.9072 -26.1725 -25.6125 -24.8395 -24.4131 -23.6008 -23.3238 -22.8254 -22.3607 -21.9317 -21.9317 -21.3776 -21.2132 -21.1896 -21.4709 -21.587 -21.1896 -22.8473 -22.0227 -24.2074 -24.8395 -25.6125 -26.2488 
-30.6105 -29.2062 -27.8029 -27.6586 -26.9072 -26.1725 -25.4951 -24.8395 -24.2074 -23.6008 -23.0217 -22.4722 -21.9545 -21.4709 -20.8806 -20.6155 -20.3961 -20.2237 -20.2485 -20.2485 -20.6155 -20.8806 -21.9317 -22.3607 -23.3452 -24.2074 -24.8395 -25.6125 
-29.4109 -28.6007 -27.8029 -27.6586 -26.9072 1.41421 2 1 -23.4307 -22.8035 -22.2036 -21.6333 -21.095 -20.5913 -20.1246 -19.6977 -19.4165 -19.2354 -19.3132 -19.7231 -19.8494 -20.5183 -21.095 -21.2603 -22.0227 -23.4307 -24.0832 -25 
-28.6007 -28.6007 -27.2029 -27.0185 -25.6125 1.41421 2 2.23607 2.82843 -22.0227 -20.5913 -20.8087 -19.6977 -19.7231 -18.9737 -18.7883 -18.7883 -18.3848 -18.3848 -18.868 -19.2354 -19.7231 -20.8087 -21.4009 -21.4009 -22.8035 -23.6008 -24.0832 
-28.3019 -28.0179 -26.4008 -25.807 -24.8395 1.41421 2 2.23607 2.23607 -21.2603 -20.5183 -20 -19.2094 -18.868 -18.0278 -17.8885 -17.8885 -17.4642 -17.4642 -17.1172 -17.4929 -19.2354 -20 -20.6155 -21.4009 -22.2036 -22.6274 -23.8537 
-27.7849 -27.4591 -26.0768 -25.807 -24.4131 1.41421 2 2.23607 2.23607 -20.5183 -19.8494 -19.2094 -18.4391 -18.0278 -17.088 -17 -16.5529 -16.2788 -17 -16.9706 -17.6918 -18.4391 -18.868 -20 -20.1246 -21.2603 -22.4722 -23.3238 
-27.2947 -26.4197 -26.0768 -24.6982 -23.8537 1 2.23607 3 2 -19.8494 -19.105 -18.4391 -17.8045 -17.2047 -16.1555 -16.1245 -15.6525 -15.2971 -15.8114 -16.4012 -16.4012 -17.8045 -18.4391 -19.4165 -20.2485 -21.095 -21.5407 -22.4722 
-27.2947 -25.9422 -25.5539 -24.1868 -23.8537 1.41421 2.23607 2.82843 2.23607 -19.2094 -18.3848 -17.6918 -16.9706 -16.4012 -15.2315 -15.2643 -14.7648 -14.5602 -14.8661 -15.6525 -16.4012 -17.2047 -18.0278 -18.6815 -19.7231 -20.6155 -21.587 -22.561 
-25.9422 -25.4951 -24.5967 -23.3238 -22.8254 1.41421 2 3 2.23607 -19.2094 -17.8045 -17.0294 -16.2788 -15.6205 -15 -14.4222 -13.6015 -13.9284 -14.4222 -15.2315 -15.8114 -17.088 -18.0278 -18.9737 -19.9249 -20.8806 -21.8403 -22.8035 
-26 -25.0799 -24.1661 -23.2594 -22.8254 1 2.23607 3 2.23607 1 -17.2047 -17.0294 -15.6205 -14.8661 -14.2127 -13.6015 -13.0384 -13.0384 1 2 2.23607 3.16228 1 -18.9737 -19.9249 -21.1896 -21.3776 -22.561 
-26 -25.0799 -24.1661 -23.2594 -22.3607 1 2 2.23607 2.23607 3.16228 -17.2047 -15.8114 -14.8661 -14.8661 -13.4536 -12.8062 -13.0384 1 1.41421 2.23607 2.82843 2.23607 1.41421 2 -19.6469 -20.8806 -21.8403 -23.0868 
-25.632 -24.6982 -23.7697 -22.4722 -21.9317 -20.6155 1 2 2.82843 1.41421 -16.1245 -15.8114 -14.4222 -13.6015 -12.8062 -12.8062 -13.0384 1 2.23607 2.82843 3 3 2 2 -19.6977 -21.5407 -22.4722 -22.8473 
-25 -24.0416 -23.4094 -22.4722 -21.5407 -20.2485 1 2 2 2 -16.1245 -14.7648 -14.4222 -13.0384 -12.8062 -13.4536 -13.4536 1 2.23607 2.82843 2.23607 2 2.23607 2.23607 1.41421 -21.4709 -21.9317 -23.0868 
-24.7386 -24.0416 -23.0868 -22.1359 -21.1896 -19.9249 1 2.23607 2 1.41421 -15.2315 -14.3178 -13.8924 -13.0384 -13.0384 -13.6015 -14.2127 1.41421 2 2.23607 1.41421 1 1.41421 2 2 -21.1896 -23.2594 -23.7065 
-24.7386 -23.7697 -22.8035 -21.8403 -20.8806 -19.9249 1 1.41421 2.23607 1.41421 1.41421 -14.3178 -13.4164 -13.4164 -13.8924 -14.8661 -15 1.41421 2 2 -17.6918 -18.4391 1 2 1.41421 -21.9545 -23.2594 -24.1661 
-24.5153 -23.5372 -22.561 -21.587 -20.6155 -19.6469 -18.6815 1 2 2 3 -13.9284 -13.9284 -14.4222 -14.7648 -15.2643 -16.2788 1 2 2.23607 1 -19.105 1 2.23607 2.23607 -22.4722 -23.3238 -23.8537 
-24.3311 -23.3452 -22.3607 -21.3776 -20.3961 -19.4165 -18.4391 1.41421 2 2.23607 3 1 3 -15.2315 -15.8114 -16.1245 -16.6433 1.41421 2 2 1 -20.6155 1 2 2 -23.0217 -23.8537 -25.0599 
-24.5153 -23.3452 -22.561 -21.587 -20.6155 -19.6469 -18.6815 1 1.41421 2.23607 2.23607 2 3.16228 1.41421 -16.5529 -17 -17.4929 1 2 2.82843 1.41421 3 1.41421 2 2 -23.6008 -24.2074 -25.5539 
-24.7386 -23.7697 -22.8035 -21.8403 -20.8806 -19.9249 -18.9737 -17.8885 1 1.41421 2.23607 2.82843 3 2 1 -18.0278 -18.6011 1 2 3.16228 2.23607 2 2.23607 2.82843 1.41421 -24.4131 -25.2389 -26.6271 
-24.7386 -24.0416 -23.0868 -22.1359 -21.1896 -20.2485 -19.2354 -18.3848 -17.4929 1 1.41421 2 2.23607 2.23607 1.41421 1 3 2.23607 2.82843 2.82843 3 2.82843 2.82843 2.23607 2 -24.7588 -25.4951 -27.2029 
-25.2982 -24.3516 -23.4094 -22.4722 -21.5407 -20.6155 -19.7231 -18.868 -18.1108 -18.1108 1 1 1.41421 2.82843 2.23607 2 2.23607 2.23607 2.82843 2.82843 2.82843 2.82843 2.23607 2 1.41421 -25.6125 -26.1725 -26.9072 
-25.4951 -24.6982 -23.7697 -22.8473 -21.9545 -21.095 -20.2485 -19.4165 -19.0263 -19.105 -19.2354 -19.4165 1 2 1.41421 1 1.41421 3 2.23607 2 2.23607 -23.6008 -24.2074 -25.4558 -26.1725 -26.9072 -26.8701 -27.8029 
-26 -25.0799 -24.1868 -23.3238 -22.4722 -21.6333 -20.8087 -20 -20.025 -20.0998 -20.2237 -20.3961 -20.6155 -20.8806 -21.1896 -21.5407 -21.9545 -22.3607 -22.8254 -23.3238 -23.8537 -24.8395 -25.4951 -25.6125 -26.2488 -27.5862 -27.6586 -28.3196 
-26.4197 -25.5539 -24.6982 -23.8537 -23.0217 -22.2036 -21.4009 -21 -21.0238 -21.095 -21.2132 -21.3776 -21.587 -21.8403 -22.1359 -22.4722 -22.8473 -23.3238 -23.8537 -24.1868 -24.6982 -25.6125 -25.807 -26.4008 -27.0185 -28.2843 -27.6586 -29 
-26.9258 -26.0768 -25.0599 -24.4131 -23.3238 -22.8035 -22.0227 -22 -22.0227 -22.0907 -22.2036 -22.3607 -22.561 -22.8035 -23.0868 -23.4094 -23.7697 -24.1661 -24.5967 -25.0599 -25.807 -26.0768 -26.6271 -27.6586 -27.8029 -28.4253 -29.0689 -29.7321 
-27.4591 -26.6271 -25.807 -25 -24.2074 -23.4307 -23.0217 -23 -23.0217 -23.0868 -23.1948 -23.3452 -23.5372 -23.7697 -24.0416 -24.3516 -24.6982 -25.0799 -25.5539 -25.9422 -26.4197 -26.9258 -27.8029 -28.4253 -29.0689 -29.2062 -29.8329 -30.4795 
-28.0179 -27.2029 -26.4008 -25.6125 -24.8395 -24.0832 -24.0208 -24 -24.0208 -24.0832 -24.1868 -24.3311 -24.5153 -24.7386 -25 -25.2982 -25.632 -26 -26.4008 -26.8328 -27.2947 -27.7849 -28.3019 -28.8444 -29.4109 -30.4795 -31.1448 -31.8277 
-28.4253 -27.8029 -27.0185 -26.2488 -25.4951 -25.0799 -25.02 -25 -25.02 -25.0799 -25.1794 -25.318 -25.4951 -25.7099 -25.9615 -26.2488 -26.5707 -26.9258 -27.313 -27.7308 -28.178 -28.6531 -29.1548 -29.6816 -30.2324 -30.8058 -31.4006 -32.0156 


-29.6985 -29 -28.3196 -27.6586 -27.0185 -26.4197 -25.9422 -25.4951 -25.0799 -24.6982 -24.3516 -24.0416 -23.7697 -23.5372 -23.3452 -23.3452 -23.0868 -23.7697 -23.7065 -24.3516 -24.3516 -25.4951 -25.2389 -26.4008 -26.4197 -26.9258 -27.5862 -29 
-28.4253 -28.2843 -27.2029 -26.9072 -26.0768 -25.6125 -25.0599 -24.5967 -24.1661 -23.7697 -23.4094 -23.0868 -22.8035 -22.561 -22.3607 -22.3607 -22.0907 -22.8254 -22.8254 -23.8537 -23.3452 -24.1661 -24.2074 -25.6125 -24.6982 -26.8701 -27.8029 -27.2029 
-28.3196 -27.5862 -26.4008 -26.1725 -25.4951 -24.8395 -24.2074 -23.7065 -23.2594 -22.8473 -22.4722 -22.1359 -21.8403 -21.587 -21.3776 -21.3776 -21.095 -21.9545 -21.6333 -22.4722 -22.6274 -24.2074 -23.6008 -24.2074 -25.6125 -25.2389 -26.9072 -27.0185 
-27.6586 -26.9072 -26.1725 -25.4558 -24.7588 -24.0832 -23.3238 -22.8254 -22.3607 -21.9317 -21.5407 -21.1896 -20.8806 -20.6155 -20.3961 -20.3961 -20.0998 -21.095 -20.3961 -21.9317 -22.0227 -22.8035 -23.6008 -24.2074 -24.2074 -25.6125 -26.4008 -26.9072 
-27.0185 -26.2488 -25.4951 -24.7588 -24.0416 -23.3452 -22.4722 -22.0227 -21.4709 -21.0238 -20.6155 -20.2485 -19.9249 -19.6469 -19.4165 -19.4165 1 2 3 1 2.82843 1.41421 1 -22.6716 -23.3452 -24.8395 -24.8395 -26.6271 
-26.0768 -25.6125 -24.4131 -24.0832 -22.8035 -22.6274 -21.9317 -21.2603 -20.6155 -20.1246 -19.6977 -19.3132 -18.9737 -18.6815 1 1 1.41421 2 3 2 3 2.23607 1 -22.6274 -24.0832 -23.4307 -25 -26.0768 
-25.807 -25 -24.2074 -23.4307 -22.6716 -21.9317 -21.2132 -20.5183 -19.7231 -19.2354 -18.7883 1 1.41421 2 2.23607 2 2.23607 3 3 3 3.60555 2.82843 1.41421 1 -21.6333 -23.7065 -25.0599 -24.2074 
-25.2389 -24.4131 -23.6008 -22.8035 -22.0227 -21.2603 -20.5183 -19.799 -19.105 -18.4391 1 2 2 2.82843 2.23607 2.82843 2.82843 2.23607 4 2.23607 4.12311 3 2.82843 1 -22.4722 -23.2594 -23.8537 -25.4951 
-24.6982 -23.8537 -23.0217 -22.2036 -21.4009 -20.6155 -19.8494 -19.105 -18.3848 1 1.41421 2.23607 2.82843 3.60555 2.82843 2.82843 2 1.41421 4 1.41421 2.82843 3.16228 2.82843 2.23607 -21.095 -22.8254 -24.1661 -25.0799 
-24.3516 -23.3238 -22.4722 -21.6333 -20.8087 -20 -19.2094 1 1.41421 2 2.23607 2.82843 3.16228 3.16228 3.16228 2.23607 2 -15.2643 -16.6433 1 4 3 2.82843 3 -21.6333 -21.095 -22.8254 -24.1661 
-24.0416 -22.8473 -22.1359 -21.1896 -20.2485 -19.4165 1 1.41421 2.23607 2.82843 3.16228 2.82843 2.82843 3.16228 2 2 -14.1421 -14.7648 -16.1245 1 2 3 2.82843 2.82843 -20.5913 -21.587 -22.561 -22.8254 
-23.7697 -22.8035 -21.8403 -20.8806 -19.9249 -18.9737 1 2.23607 2.82843 2.82843 3.16228 2 3.16228 2 1.41421 -13.4536 -13 -13.8924 -15.6525 1 2 3 2 2 -19.7231 -21.8403 -22.3607 -23.7697 
-23.7697 -22.8035 -21.8403 -20.8806 -19.9249 -18.9737 1 2 2.82843 2.23607 1.41421 1 -12.8062 -12.083 -12.0416 -12.53 -13.4536 -13.9284 -13.4536 1 2.23607 3 3.60555 2.23607 -19.0263 -20.8806 -22.1359 -23.7697 
-24.0416 -23.0868 -22.1359 -21.1896 -20.2485 1.41421 1.41421 3 2.82843 1.41421 1 -14.2127 -13.4536 -12.7279 -12.0416 -12.083 -13 -13.4164 -14.3178 1.41421 2 3.16228 3.16228 1.41421 -20.2237 -20.0998 -21.587 -23.0868 
-24.3516 -23.4094 -22.4722 -21.5407 -20.6155 1 2 2.82843 2 2 -15.6205 -14.8661 -13.6015 -13.4536 -12.8062 -12.2066 -12.2066 -13.6015 -14.5602 1 2 3.16228 2 1.41421 -20.3961 -21.0238 -22.3607 -22.0907 
-24.6982 -23.7697 -22.8473 -21.9545 1 1.41421 2.82843 2.82843 2.23607 1.41421 -16.2788 -15.5563 -14.8661 -14.2127 -13.6015 -13.0384 -12.53 -13 -13.4164 1 2 3 3.60555 1.41421 -20.2237 -20.0998 -22 -23.1948 
-25.0799 -24.1868 -23.3238 -22.4722 1.41421 2.23607 2.82843 3 2.82843 -17.6918 -16.4012 -16.2788 -15.6205 -15 -13.4536 -13.8924 -13.4164 -13.0384 -14.0357 1.41421 2.82843 2.82843 3.16228 2 -19.2354 -21.095 -22.0907 -23.0868 
-25.4951 -24.6982 -23.7065 -23.0217 1 2 2.82843 2.23607 2.82843 -18.3848 -17.6918 -17.0294 -16.4012 -15.8114 -15.2643 -14.7648 -13.0384 -13.9284 -14.1421 1 2 2.23607 2.23607 1 -20.0998 -21.095 -21.3776 -22.2036 
-26.0768 -25.2389 -24.1868 -23.6008 1 1.41421 2.23607 2.23607 2.23607 2 -18.4391 -17.8045 -17.2047 -16.6433 -16.1245 -15.6525 1 1.41421 1 1.41421 2.23607 2 2 -19.2354 -20.2237 -21.095 -22.2036 -22.3607 
-26.6271 -25.807 -25 -24.2074 -23.4307 2 1.41421 2.23607 2.23607 2.23607 1.41421 1.41421 3.16228 2 1.41421 1 1.41421 2.23607 2 2.23607 2.23607 2 1.41421 -19.4165 -20.2237 -21.3776 -22.3607 -23.0868 
-27.2029 -26.4008 -25.6125 -24.8395 -24.0832 -23.3452 1 2 2.23607 2.23607 2.82843 3 3.16228 2.82843 2.23607 2 2.23607 2.82843 4 2.82843 2.82843 1 -18.4391 -19.2354 -20.6155 -21.0238 -22.3607 -23.2594 
-27.8029 -27.0185 -25.807 -25.4951 -24.7588 -24.0416 1 1 1.41421 2.23607 2.82843 3.16228 3.60555 3.16228 3.16228 3 3 2.23607 2.23607 2 2 1.41421 -18.9737 -19.6469 -20.8806 -21.8403 -22.3607 -23.7065 
-28.4253 -27.6586 -26.9072 -26.1725 -25.4558 -24.7588 -23.3452 -23.4307 1 1.41421 2 2.82843 5 2.82843 4 2 2.82843 2 3.16228 -18.2483 -18.4391 -18.868 -20 -20 -21.1896 -22.1359 -23.0868 -23.4094 
-29.0689 -28.3196 -27.5862 -26.8701 -25.4951 -25.4951 -24.0416 -24.2074 -22.6716 1 1.41421 3 1.41421 3.60555 3.60555 1 3 2.23607 1 -19.2354 -19.105 -19.8494 -20 -21.4009 -21.6333 -22.8035 -23.4094 -24.6982 
-29.7321 -29 -28.2843 -27.5862 -26.9072 -26.2488 -25.6125 -25 -24.4131 -23.8537 -23.3238 -22.8254 -22.3607 -21.9317 -20.1246 -21.1896 -19.3132 -20.6155 -19.0263 -20.2237 -19.6977 -20.2485 -20.8087 -22.0227 -22.0227 -23.0217 -24.4131 -24.6982 
-29.8329 -29.6985 -28.3196 -28.3196 -26.8701 -27.0185 -26.4008 -25.807 -24.2074 -24.6982 -24.1868 -23.7065 -23.2594 -22.8473 -22.4722 -22.1359 -20.2485 -21.587 -20.2485 -21.2132 -21.0238 -21.2603 -21.6333 -22.1359 -23.0217 -23.6008 -24.2074 -25.2389 
-31.1127 -30.4138 -29 -29.0689 -27.5862 -27.8029 -27.2029 -26.6271 -25 -25.5539 -25.0599 -24.5967 -22.8254 -23.7697 -21.9317 -23.0868 -21.2132 -22.561 -21.0238 -22.2036 -21.4709 -22.3607 -22.8254 -22.8035 -23.8537 -23.8537 -25 -25.5539 
-31.8277 -31.1448 -30.4795 -29.8329 -28.3196 -28.6007 -28.0179 -27.4591 -25.807 -26.4197 -24.6982 -25.4951 -23.7065 -24.6982 -22.8473 -24.0416 -22.2036 -23.5372 -22.0227 -23.1948 -22.2036 -23.0217 -22.8473 -24.0832 -24.4131 -25.4951 -25.6125 -26.9072 


-28.0179 -27.4591 -26.9258 -26.4197 -25.9422 -25.4951 -25.0799 -24.6982 -24.3516 -24.0416 -23.7697 -23.5372 -23.3452 -23.1948 -23.0868 -23.3452 -23 -23.7697 -23.0868 -24.3516 -23.3452 -25.0799 -24.5967 -25.9422 -25.0599 -26.9258 -26.2488 -28.0179 
-27.2029 -26.6271 -26.0768 -25.5539 -25.0599 -24.5967 -24.1661 -23.7697 -23.4094 -23.0868 -22.8035 -22.561 -22.3607 -22.2036 -22.0907 -22.3607 -22 -22.8035 -22.1359 -23.4094 -22.3607 -24.1661 -22.8473 -25.0599 -23.8537 -26.0768 -25.5539 -27.2029 
-26.4008 -25.807 -25.2389 -24.6982 -24.1868 -23.7065 -23.2594 -22.8473 -22.4722 -22.1359 -21.8403 -21.587 -21.3776 -21.2132 -21.095 -21.3776 -21 -21.8403 -21.1896 -22.4722 -21.6333 -23.2594 -22.3607 -24.1868 -22.4722 -25.2389 -24.1868 -26.4008 
-25.6125 -25 -24.4131 -23.8537 -23.3238 -22.8254 -22.3607 -21.9317 -21.5407 -21.1896 -20.8806 -20.6155 -20.3961 -20.2237 -20.0998 -20.3961 -20 -20.8806 -20.2485 -21.5407 -20.8087 -22.3607 -21.6333 -23.3238 -22.8035 -24.4131 -23.6008 -25.6125 
-24.8395 -24.2074 -23.6008 -23.0217 -22.4722 -21.9545 -21.4709 -21.0238 -20.6155 -20.2485 -19.9249 -19.6469 -19.4165 -19.2354 -19.105 -19.4165 1 1.41421 2 1 1.41421 -21.4709 -20.5913 -22.4722 -21.9317 -23.6008 -23.3452 -24.8395 
-24.0832 -23.4307 -22.8035 -22.2036 -21.6333 -21.095 -20.5913 -20.1246 -19.6977 -19.3132 -18.9737 -18.6815 -18.4391 -18.2483 -18.1108 2.82843 1.41421 1.41421 1 1.41421 2.23607 1 -19.8494 -21.6333 -21.2603 -22.8035 -22.6716 -24.0832 
-23.3452 -22.6716 -22.0227 -21.4009 -20.8087 -20.2485 -19.7231 -19.2354 -18.7883 -18.3848 -18.0278 -17.72 -17.4642 1 1 1.41421 1.41421 1 -17.4929 1.41421 2.23607 1 -18.868 -20.8087 -20.5183 -22.0227 -22.6716 -23.6008 
-22.6274 -21.9317 -21.2603 -20.6155 -20 -19.4165 -18.868 -18.3576 -17.8885 -17.4642 -17.088 -16.7631 -16.4924 1 2 1 2 -17.088 -16.6433 1 2.23607 1.41421 -17.8045 -20 -19.799 -21.4009 -21.2132 -23.0217 
-21.9317 -21.2132 -20.5183 -19.8494 -19.2094 -18.6011 -18.0278 -17.4929 -17 -16.5529 -16.1555 -15.8114 1 2 1 -15.5242 -15 -16.1555 1 1.41421 2.82843 2.82843 -18.0278 -19.2094 -19.8494 -20.8087 -21.2132 -22.2036 
