
-26.9072 -26.2488 -25.632 -25.2982 -25 -24.7386 -24.5153 -24.3311 -24.3311 -24.5153 -24.7386 -25 -25.2982 -25.632 -26 -26.4008 -26.8328 -27.2947 -27.7849 -28.3019 -28.8444 -29.4109 -30 -30.6105 -31.241 -31.8904 -32.5576 -33.2415 
-26.2488 -25.4951 -24.8395 -24.3516 -24.0416 -23.7697 -23.5372 -23.3452 -23.3452 -23.5372 -23.7697 -24.0416 -24.3516 -24.6982 -25.0799 -25.4951 -25.9422 -26.4197 -26.9258 -27.4591 -28.0179 -28.6007 -29.2062 -29.8329 -30.4795 -31.1448 -31.8277 -32.5269 
-25.6125 -24.8395 -24.0832 -23.4307 -23.0868 -22.8035 -22.561 -22.3607 -22.3607 -22.561 -22.8035 -23.0868 -23.4094 -23.7697 -24.1661 -24.5967 -25.0599 -25.5539 -26.0768 -26.6271 -27.2029 -27.8029 -28.4253 -29.0689 -29.7321 -30.4138 -31.1127 -31.8277 
-25 -24.2074 -23.4307 -22.6716 -22.1359 -21.8403 -21.587 -21.3776 -21.3776 -21.587 -21.8403 -22.1359 -22.4722 -22.8473 -23.2594 -23.7065 -24.1868 -24.6982 -25.2389 -25.807 -26.4008 -27.0185 -27.6586 -28.3196 -29 -29.6985 -30.4138 -31.1448 
-24.4131 -23.6008 -22.8035 -22.0227 -21.2603 -20.8806 -20.6155 -20.3961 -20.3961 -20.6155 -20.8806 -21.1896 -21.5407 -21.9317 -22.3607 -22.8254 -23.3238 -23.8537 -24.4131 -25 -25.6125 -26.2488 -26.9072 -27.5862 -28.2843 -29 -29.7321 -30.4795 
-23.8537 -23.0217 -22.2036 -21.4009 -20.6155 -19.9249 -19.6469 -19.4165 -19.4165 -19.6469 -19.9249 -20.2485 1 1 1 1.41421 1 1 1.41421 1 1 1.41421 1 1 -27.5862 -28.3196 -29.0689 -29.8329 
-23.3238 -22.4722 -21.6333 -20.8087 -20 -19.2094 -18.6815 -18.4391 1 1.41421 1 1 1.41421 2 2 2.23607 2 2 2 2 2 2 2 1 -26.9072 -27.6586 -28.4253 -29.2062 
-23.0868 -22.0907 -21.095 -20.2485 -19.4165 -18.6011 -17.8045 1 1.41421 2.23607 2 2 2.23607 2.82843 2.23607 2 2.23607 1.41421 1 1.41421 1.41421 1 1 -25.4951 -26.2488 -27.0185 -27.8029 -28.6007 
-23.1948 -22.2036 -21.2132 -20.2237 -19.2354 -18.2483 -17.2627 1 2 2.23607 2.82843 3 2.82843 2.23607 1.41421 1 1.41421 1 -21.2603 -21.9317 -22.6274 -23.3452 -24.0832 -24.8395 -25.6125 -26.4008 -27.2029 -28.0179 
-23.3452 -22.3607 -21.3776 -20.3961 -19.4165 -18.4391 -17.4642 -16.4924 1 1.41421 2 2.23607 2.23607 1.41421 1 -18.6011 1 1 -20.5183 -21.2132 -21.9317 -22.6716 -23.4307 -24.2074 -25 -25.807 -26.6271 -27.4591 
-23.5372 -22.561 -21.587 -20.6155 -19.6469 -18.6815 -17.72 -16.7631 -15.8114 1 1 1.41421 2 1 -17.2047 -17.8045 -18.4391 -19.105 -19.799 -20.5183 -21.2603 -22.0227 -22.8035 -23.6008 -24.4131 -25.2389 -26.0768 -26.9258 
-23.7697 -22.8035 -21.8403 -20.8806 -19.9249 -18.9737 -18.0278 -17.088 -16.1555 -15.2315 -14.3178 1 2 1.41421 1 -17.0294 -17.6918 -18.3848 -19.105 -19.8494 -20.6155 -21.4009 -22.2036 -23.0217 -23.8537 -24.6982 -25.5539 -26.4197 
-24.0416 -23.0868 -22.1359 -21.1896 -20.2485 -19.3132 -18.3848 -17.4642 -16.5529 -15.6525 -14.7648 1 2 2.23607 2 -16.2788 -16.9706 -17.6918 -18.4391 -19.2094 -20 -20.8087 -21.6333 -22.4722 -23.3238 -24.1868 -25.0599 -25.9422 
-24.3516 -23.4094 -22.4722 -21.5407 -20.6155 -19.6977 -18.7883 -17.8885 -17 -16.1245 -15.2643 -14.4222 1 1.41421 2.23607 1.41421 1 1 -17.8045 -18.6011 -19.4165 -20.2485 -21.095 -21.9545 -22.8254 -23.7065 -24.5967 -25.4951 
-24.6982 -23.7697 -22.8473 -21.9317 -21.0238 -20.1246 -19.2354 -18.3576 -17.4929 -16.6433 -15.8114 -15 -14.2127 1 2 2.23607 2 1.41421 1 -18.0278 -18.868 -19.7231 -20.5913 -21.4709 -22.3607 -23.2594 -24.1661 -25.0799 
-25.0799 -24.1661 -23.2594 -22.3607 -21.4709 -20.5913 -19.7231 -18.868 -18.0278 -17.2047 -16.4012 -15.6205 -14.8661 -14.1421 1 1.41421 2.23607 2.23607 1.41421 1 -18.3576 -19.2354 -20.1246 -21.0238 -21.9317 -22.8473 -23.7697 -24.6982 
-25.4951 -24.5967 -23.7065 -22.8254 -21.9545 -21.095 -20.2485 -19.4165 -18.6011 -17.8045 -17.0294 -16.2788 -15.5563 -14.8661 -14.2127 1 1.41421 2.23607 2 1 -17.8885 -18.7883 -19.6977 -20.6155 -21.5407 -22.4722 -23.4094 -24.3516 
